commodity,data,preco,regiao,fonte,data_coleta,tabela,quantidade
CANA-DE-AÇÚCAR,2025-08-14,0.85,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,46027.0
CANA-DE-AÇÚCAR,2025-08-15,0.86,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,24912.0
CANA-DE-AÇÚCAR,2025-08-16,0.86,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,33770.0
CANA-DE-AÇÚCAR,2025-08-17,0.87,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,21734.0
CANA-DE-AÇÚCAR,2025-08-18,0.87,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,41498.0
CANA-DE-AÇÚCAR,2025-08-19,0.87,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,43122.0
CANA-DE-AÇÚCAR,2025-08-20,0.87,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,38207.0
CANA-DE-AÇÚCAR,2025-08-21,0.87,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,15633.0
CANA-DE-AÇÚCAR,2025-08-22,0.86,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,16687.0
CANA-DE-AÇÚCAR,2025-08-23,0.85,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,40257.0
CANA-DE-AÇÚCAR,2025-08-24,0.86,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,26658.0
CANA-DE-AÇÚCAR,2025-08-25,0.87,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,21037.0
CANA-DE-AÇÚCAR,2025-08-26,0.86,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,20111.0
CANA-DE-AÇÚCAR,2025-08-27,0.88,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,14954.0
CANA-DE-AÇÚCAR,2025-08-28,0.89,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,15898.0
CANA-DE-AÇÚCAR,2025-08-29,0.89,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,46985.0
CANA-DE-AÇÚCAR,2025-08-30,0.88,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11417.0
CANA-DE-AÇÚCAR,2025-08-31,0.89,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11693.0
CANA-DE-AÇÚCAR,2025-09-01,0.88,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,33751.0
CANA-DE-AÇÚCAR,2025-09-02,0.88,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,22733.0
CANA-DE-AÇÚCAR,2025-09-03,0.88,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,15835.0
CANA-DE-AÇÚCAR,2025-09-04,0.87,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,14751.0
CANA-DE-AÇÚCAR,2025-09-05,0.86,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,21888.0
CANA-DE-AÇÚCAR,2025-09-06,0.87,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,16034.0
CANA-DE-AÇÚCAR,2025-09-07,0.87,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,17858.0
CANA-DE-AÇÚCAR,2025-09-08,0.88,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,39370.0
CANA-DE-AÇÚCAR,2025-09-09,0.86,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,30612.0
CANA-DE-AÇÚCAR,2025-09-10,0.85,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,28953.0
CANA-DE-AÇÚCAR,2025-09-11,0.85,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,16057.0
CANA-DE-AÇÚCAR,2025-09-12,0.86,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,27529.0
CANA-DE-AÇÚCAR,2025-09-13,0.86,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,26870.0
CANA-DE-AÇÚCAR,2025-09-14,0.86,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,18498.0
CANA-DE-AÇÚCAR,2025-09-15,0.85,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,12266.0
CANA-DE-AÇÚCAR,2025-09-16,0.86,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,44078.0
CANA-DE-AÇÚCAR,2025-09-17,0.87,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,23143.0
CANA-DE-AÇÚCAR,2025-09-18,0.88,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,25273.0
CANA-DE-AÇÚCAR,2025-09-19,0.88,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,36731.0
CANA-DE-AÇÚCAR,2025-09-20,0.88,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,22629.0
CANA-DE-AÇÚCAR,2025-09-21,0.89,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10947.0
CANA-DE-AÇÚCAR,2025-09-22,0.89,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,47652.0
CANA-DE-AÇÚCAR,2025-09-23,0.88,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,26098.0
CANA-DE-AÇÚCAR,2025-09-24,0.88,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,19689.0
CANA-DE-AÇÚCAR,2025-09-25,0.89,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,44533.0
CANA-DE-AÇÚCAR,2025-09-26,0.88,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,48667.0
CANA-DE-AÇÚCAR,2025-09-27,0.88,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,18062.0
CANA-DE-AÇÚCAR,2025-09-28,0.89,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,45353.0
CANA-DE-AÇÚCAR,2025-09-29,0.87,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,39709.0
CANA-DE-AÇÚCAR,2025-09-30,0.86,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,40520.0
MILHO SILO,2023-10-01,80.63,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,1902.0
MILHO SILO,2023-10-02,79.98,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3554.0
MILHO SILO,2023-10-03,79.9,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7946.0
MILHO SILO,2023-10-04,80.2,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3196.0
MILHO SILO,2023-10-05,79.98,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4454.0
MILHO SILO,2023-10-06,79.87,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4362.0
MILHO SILO,2023-10-07,79.79,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3940.0
MILHO SILO,2023-10-08,79.56,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2129.0
MILHO SILO,2023-10-09,79.86,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2110.0
MILHO SILO,2023-10-10,79.88,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,1874.0
MILHO SILO,2023-10-11,79.95,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3155.0
MILHO SILO,2023-10-12,79.73,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2812.0
MILHO SILO,2023-10-13,80.83,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6756.0
MILHO SILO,2023-10-14,80.59,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5938.0
MILHO SILO,2023-10-15,81.22,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6970.0
MILHO SILO,2023-10-16,82.57,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6250.0
MILHO SILO,2023-10-17,82.54,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3897.0
MILHO SILO,2023-10-18,83.65,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5941.0
MILHO SILO,2023-10-19,83.67,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8916.0
MILHO SILO,2023-10-20,83.63,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4305.0
MILHO SILO,2023-10-21,82.95,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4430.0
MILHO SILO,2023-10-22,83.73,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,1762.0
MILHO SILO,2023-10-23,82.93,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3006.0
MILHO SILO,2023-10-24,83.32,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4608.0
MILHO SILO,2023-10-25,82.78,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6804.0
MILHO SILO,2023-10-26,84.11,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8137.0
MILHO SILO,2023-10-27,83.76,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4847.0
MILHO SILO,2023-10-28,84.06,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7687.0
MILHO SILO,2023-10-29,84.7,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6660.0
MILHO SILO,2023-10-30,86.02,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4483.0
MILHO SILO,2023-10-31,86.11,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3114.0
MILHO SILO,2023-11-01,86.23,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2509.0
MILHO SILO,2023-11-02,86.0,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8621.0
MILHO SILO,2023-11-03,86.61,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8634.0
MILHO SILO,2023-11-04,87.01,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6438.0
MILHO SILO,2023-11-05,86.97,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6316.0
MILHO SILO,2023-11-06,84.44,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,1700.0
MILHO SILO,2023-11-07,85.05,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6842.0
MILHO SILO,2023-11-08,84.2,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8555.0
MILHO SILO,2023-11-09,84.26,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7292.0
MILHO SILO,2023-11-10,84.47,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8981.0
MILHO SILO,2023-11-11,83.56,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4949.0
MILHO SILO,2023-11-12,83.85,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2012.0
MILHO SILO,2023-11-13,83.8,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6929.0
MILHO SILO,2023-11-14,84.32,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5313.0
MILHO SILO,2023-11-15,84.17,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8764.0
MILHO SILO,2023-11-16,83.75,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3672.0
MILHO SILO,2023-11-17,83.17,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8247.0
MILHO SILO,2023-11-18,83.58,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8249.0
MILHO SILO,2023-11-19,85.38,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5120.0
MILHO SILO,2023-11-20,85.58,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8609.0
MILHO SILO,2023-11-21,85.28,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3554.0
MILHO SILO,2023-11-22,85.67,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4698.0
MILHO SILO,2023-11-23,86.0,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4783.0
MILHO SILO,2023-11-24,85.84,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7209.0
MILHO SILO,2023-11-25,85.04,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8753.0
MILHO SILO,2023-11-26,85.44,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7455.0
MILHO SILO,2023-11-27,85.62,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,1823.0
MILHO SILO,2023-11-28,85.23,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3145.0
MILHO SILO,2023-11-29,84.8,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7408.0
MILHO SILO,2023-11-30,86.22,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6348.0
MILHO SILO,2023-12-01,85.71,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2334.0
MILHO SILO,2023-12-02,86.52,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8151.0
MILHO SILO,2023-12-03,86.88,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5197.0
MILHO SILO,2023-12-04,85.29,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3921.0
MILHO SILO,2023-12-05,84.76,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7064.0
MILHO SILO,2023-12-06,84.56,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3435.0
MILHO SILO,2023-12-07,85.66,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6810.0
MILHO SILO,2023-12-08,84.83,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7639.0
MILHO SILO,2023-12-09,85.88,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2601.0
MILHO SILO,2023-12-10,85.92,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6405.0
MILHO SILO,2023-12-11,86.28,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3030.0
MILHO SILO,2023-12-12,87.3,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7462.0
MILHO SILO,2023-12-13,85.81,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6672.0
MILHO SILO,2023-12-14,86.24,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3621.0
MILHO SILO,2023-12-15,86.62,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2770.0
MILHO SILO,2023-12-16,85.92,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4417.0
MILHO SILO,2023-12-17,86.24,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7793.0
MILHO SILO,2023-12-18,86.53,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,1811.0
MILHO SILO,2023-12-19,86.31,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7042.0
MILHO SILO,2023-12-20,87.0,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3884.0
MILHO SILO,2023-12-21,86.8,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7135.0
MILHO SILO,2023-12-22,87.68,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4175.0
MILHO SILO,2023-12-23,87.32,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8960.0
MILHO SILO,2023-12-24,86.69,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,1951.0
MILHO SILO,2023-12-25,85.88,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3981.0
MILHO SILO,2023-12-26,87.23,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2475.0
MILHO SILO,2023-12-27,88.09,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3389.0
MILHO SILO,2023-12-28,86.97,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2870.0
MILHO SILO,2023-12-29,87.36,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5508.0
MILHO SILO,2023-12-30,85.36,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7324.0
MILHO SILO,2023-12-31,85.38,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8330.0
MILHO SILO,2024-01-01,86.5,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4234.0
MILHO SILO,2024-01-02,86.43,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2308.0
MILHO SILO,2024-01-03,86.35,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6185.0
MILHO SILO,2024-01-04,85.45,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7315.0
MILHO SILO,2024-01-05,84.5,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7337.0
MILHO SILO,2024-01-06,84.79,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3271.0
MILHO SILO,2024-01-07,85.22,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3393.0
MILHO SILO,2024-01-08,84.65,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2184.0
MILHO SILO,2024-01-09,84.67,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7796.0
MILHO SILO,2024-01-10,85.31,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7889.0
MILHO SILO,2024-01-11,85.54,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4145.0
MILHO SILO,2024-01-12,85.86,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,1948.0
MILHO SILO,2024-01-13,84.65,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3623.0
MILHO SILO,2024-01-14,84.31,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6305.0
MILHO SILO,2024-01-15,84.26,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3501.0
MILHO SILO,2024-01-16,84.98,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2160.0
MILHO SILO,2024-01-17,84.6,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8943.0
MILHO SILO,2024-01-18,83.8,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2246.0
MILHO SILO,2024-01-19,83.13,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7858.0
MILHO SILO,2024-01-20,82.66,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2030.0
MILHO SILO,2024-01-21,82.19,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,1985.0
MILHO SILO,2024-01-22,82.27,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5024.0
MILHO SILO,2024-01-23,82.09,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6660.0
MILHO SILO,2024-01-24,82.38,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3520.0
MILHO SILO,2024-01-25,81.68,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7774.0
MILHO SILO,2024-01-26,82.6,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2022.0
MILHO SILO,2024-01-27,84.14,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3581.0
MILHO SILO,2024-01-28,85.04,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4251.0
MILHO SILO,2024-01-29,83.92,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6842.0
MILHO SILO,2024-01-30,82.71,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3826.0
MILHO SILO,2024-01-31,82.56,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7171.0
MILHO SILO,2024-02-01,81.67,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7620.0
MILHO SILO,2024-02-02,82.24,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3905.0
MILHO SILO,2024-02-03,82.06,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8536.0
MILHO SILO,2024-02-04,81.42,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,1724.0
MILHO SILO,2024-02-05,80.48,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8144.0
MILHO SILO,2024-02-06,81.51,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7753.0
MILHO SILO,2024-02-07,82.02,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8317.0
MILHO SILO,2024-02-08,81.04,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8719.0
MILHO SILO,2024-02-09,78.7,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5401.0
MILHO SILO,2024-02-10,78.32,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6658.0
MILHO SILO,2024-02-11,78.26,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6302.0
MILHO SILO,2024-02-12,78.14,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3363.0
MILHO SILO,2024-02-13,78.15,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7144.0
MILHO SILO,2024-02-14,78.69,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6003.0
MILHO SILO,2024-02-15,78.8,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5465.0
MILHO SILO,2024-02-16,78.87,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3073.0
MILHO SILO,2024-02-17,78.19,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6927.0
MILHO SILO,2024-02-18,77.95,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6857.0
MILHO SILO,2024-02-19,79.34,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4886.0
MILHO SILO,2024-02-20,79.29,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2925.0
MILHO SILO,2024-02-21,78.69,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6836.0
MILHO SILO,2024-02-22,78.47,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4396.0
MILHO SILO,2024-02-23,80.0,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,2338.0
MILHO SILO,2024-02-24,81.45,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8102.0
MILHO SILO,2024-02-25,81.38,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7127.0
MILHO SILO,2024-02-26,78.69,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6369.0
MILHO SILO,2024-02-27,79.42,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7655.0
MILHO SILO,2024-02-28,79.37,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5996.0
MILHO SILO,2024-02-29,78.69,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3088.0
