commodity,data,preco,regiao,quantidade,cidade,estado,dia,mes,ano,commodity_id
MILHO SILO,2025-03-04,72.83,SANTOS/SP,4061.0,SANTOS,SP,4,3,2025,8
MILHO SILO,2025-03-05,74.06,CAMPINAS/SP,4154.0,CAMPINAS,SP,5,3,2025,8
MILHO SILO,2025-03-06,74.47,RIBEIRÃO PRETO/SP,4737.0,RIBEIRÃO PRETO,SP,6,3,2025,8
MILHO SILO,2025-03-07,74.76,PARANAGUÁ/PR,5647.0,PARANAGUÁ,PR,7,3,2025,8
MILHO SILO,2025-03-08,74.52,SANTOS/SP,7976.0,SANTOS,SP,8,3,2025,8
MILHO SILO,2025-03-09,75.53,PARANAGUÁ/PR,7146.0,PARANAGUÁ,PR,9,3,2025,8
MILHO SILO,2025-03-10,75.42,SANTOS/SP,5685.0,SANTOS,SP,10,3,2025,8
MILHO SILO,2025-03-11,74.64,SANTOS/SP,8985.0,SANTOS,SP,11,3,2025,8
MILHO SILO,2025-03-12,74.86,CUIABÁ/MT,6900.0,CUIABÁ,MT,12,3,2025,8
MILHO SILO,2025-03-13,73.73,PARANAGUÁ/PR,7856.0,PARANAGUÁ,PR,13,3,2025,8
MILHO SILO,2025-03-14,72.51,SANTOS/SP,1582.0,SANTOS,SP,14,3,2025,8
MILHO SILO,2025-03-15,71.54,PARANAGUÁ/PR,5106.0,PARANAGUÁ,PR,15,3,2025,8
MILHO SILO,2025-03-16,71.54,SANTOS/SP,2655.0,SANTOS,SP,16,3,2025,8
MILHO SILO,2025-03-17,71.32,PARANAGUÁ/PR,8819.0,PARANAGUÁ,PR,17,3,2025,8
MILHO SILO,2025-03-18,71.04,CUIABÁ/MT,6457.0,CUIABÁ,MT,18,3,2025,8
MILHO SILO,2025-03-19,71.18,SANTOS/SP,8672.0,SANTOS,SP,19,3,2025,8
MILHO SILO,2025-03-20,71.15,RIBEIRÃO PRETO/SP,6586.0,RIBEIRÃO PRETO,SP,20,3,2025,8
MILHO SILO,2025-03-21,70.89,CUIABÁ/MT,6786.0,CUIABÁ,MT,21,3,2025,8
MILHO SILO,2025-03-22,71.76,CAMPINAS/SP,8794.0,CAMPINAS,SP,22,3,2025,8
MILHO SILO,2025-03-23,71.78,CUIABÁ/MT,6712.0,CUIABÁ,MT,23,3,2025,8
MILHO SILO,2025-03-24,72.08,SANTOS/SP,2634.0,SANTOS,SP,24,3,2025,8
MILHO SILO,2025-03-25,72.34,PARANAGUÁ/PR,1726.0,PARANAGUÁ,PR,25,3,2025,8
MILHO SILO,2025-03-26,73.0,CAMPINAS/SP,2252.0,CAMPINAS,SP,26,3,2025,8
MILHO SILO,2025-03-27,73.42,RIBEIRÃO PRETO/SP,4302.0,RIBEIRÃO PRETO,SP,27,3,2025,8
MILHO SILO,2025-03-28,73.09,CUIABÁ/MT,6441.0,CUIABÁ,MT,28,3,2025,8
MILHO SILO,2025-03-29,73.3,CAMPINAS/SP,2528.0,CAMPINAS,SP,29,3,2025,8
MILHO SILO,2025-03-30,74.11,RIBEIRÃO PRETO/SP,8446.0,RIBEIRÃO PRETO,SP,30,3,2025,8
MILHO SILO,2025-03-31,74.82,SANTOS/SP,4645.0,SANTOS,SP,31,3,2025,8
MILHO SILO,2025-04-01,75.52,PARANAGUÁ/PR,6505.0,PARANAGUÁ,PR,1,4,2025,8
MILHO SILO,2025-04-02,75.1,CUIABÁ/MT,5309.0,CUIABÁ,MT,2,4,2025,8
MILHO SILO,2025-04-03,74.13,CUIABÁ/MT,3686.0,CUIABÁ,MT,3,4,2025,8
MILHO SILO,2025-04-04,75.34,RIBEIRÃO PRETO/SP,6868.0,RIBEIRÃO PRETO,SP,4,4,2025,8
MILHO SILO,2025-04-05,73.85,PARANAGUÁ/PR,4525.0,PARANAGUÁ,PR,5,4,2025,8
MILHO SILO,2025-04-06,74.1,PARANAGUÁ/PR,4811.0,PARANAGUÁ,PR,6,4,2025,8
MILHO SILO,2025-04-07,73.89,SANTOS/SP,1859.0,SANTOS,SP,7,4,2025,8
MILHO SILO,2025-04-08,74.74,PARANAGUÁ/PR,8379.0,PARANAGUÁ,PR,8,4,2025,8
MILHO SILO,2025-04-09,75.15,SANTOS/SP,7952.0,SANTOS,SP,9,4,2025,8
MILHO SILO,2025-04-10,74.61,PARANAGUÁ/PR,3341.0,PARANAGUÁ,PR,10,4,2025,8
MILHO SILO,2025-04-11,73.79,CAMPINAS/SP,4991.0,CAMPINAS,SP,11,4,2025,8
MILHO SILO,2025-04-12,74.83,PARANAGUÁ/PR,2355.0,PARANAGUÁ,PR,12,4,2025,8
MILHO SILO,2025-04-13,75.77,CAMPINAS/SP,2410.0,CAMPINAS,SP,13,4,2025,8
MILHO SILO,2025-04-14,75.6,CAMPINAS/SP,3605.0,CAMPINAS,SP,14,4,2025,8
MILHO SILO,2025-04-15,76.22,RIBEIRÃO PRETO/SP,7500.0,RIBEIRÃO PRETO,SP,15,4,2025,8
MILHO SILO,2025-04-16,76.83,PARANAGUÁ/PR,2544.0,PARANAGUÁ,PR,16,4,2025,8
MILHO SILO,2025-04-17,76.59,CUIABÁ/MT,1723.0,CUIABÁ,MT,17,4,2025,8
MILHO SILO,2025-04-18,77.87,RIBEIRÃO PRETO/SP,2643.0,RIBEIRÃO PRETO,SP,18,4,2025,8
MILHO SILO,2025-04-19,79.56,SANTOS/SP,8011.0,SANTOS,SP,19,4,2025,8
MILHO SILO,2025-04-20,80.21,SANTOS/SP,4457.0,SANTOS,SP,20,4,2025,8
MILHO SILO,2025-04-21,79.64,RIBEIRÃO PRETO/SP,3210.0,RIBEIRÃO PRETO,SP,21,4,2025,8
MILHO SILO,2025-04-22,78.84,CUIABÁ/MT,6438.0,CUIABÁ,MT,22,4,2025,8
MILHO SILO,2025-04-23,78.65,CUIABÁ/MT,2553.0,CUIABÁ,MT,23,4,2025,8
MILHO SILO,2025-04-24,78.85,CAMPINAS/SP,4612.0,CAMPINAS,SP,24,4,2025,8
MILHO SILO,2025-04-25,78.89,SANTOS/SP,2757.0,SANTOS,SP,25,4,2025,8
MILHO SILO,2025-04-26,79.78,CUIABÁ/MT,2372.0,CUIABÁ,MT,26,4,2025,8
MILHO SILO,2025-04-27,81.73,CAMPINAS/SP,6831.0,CAMPINAS,SP,27,4,2025,8
MILHO SILO,2025-04-28,80.8,CUIABÁ/MT,8255.0,CUIABÁ,MT,28,4,2025,8
MILHO SILO,2025-04-29,80.67,PARANAGUÁ/PR,2674.0,PARANAGUÁ,PR,29,4,2025,8
MILHO SILO,2025-04-30,80.32,SANTOS/SP,4989.0,SANTOS,SP,30,4,2025,8
MILHO SILO,2025-05-01,78.85,CUIABÁ/MT,8657.0,CUIABÁ,MT,1,5,2025,8
MILHO SILO,2025-05-02,79.57,CAMPINAS/SP,5300.0,CAMPINAS,SP,2,5,2025,8
MILHO SILO,2025-05-03,78.06,PARANAGUÁ/PR,7315.0,PARANAGUÁ,PR,3,5,2025,8
MILHO SILO,2025-05-04,77.61,RIBEIRÃO PRETO/SP,6154.0,RIBEIRÃO PRETO,SP,4,5,2025,8
MILHO SILO,2025-05-05,78.23,CAMPINAS/SP,2002.0,CAMPINAS,SP,5,5,2025,8
MILHO SILO,2025-05-06,77.85,RIBEIRÃO PRETO/SP,6382.0,RIBEIRÃO PRETO,SP,6,5,2025,8
MILHO SILO,2025-05-07,78.84,CAMPINAS/SP,6875.0,CAMPINAS,SP,7,5,2025,8
MILHO SILO,2025-05-08,78.25,CUIABÁ/MT,8325.0,CUIABÁ,MT,8,5,2025,8
MILHO SILO,2025-05-09,78.22,CUIABÁ/MT,8160.0,CUIABÁ,MT,9,5,2025,8
MILHO SILO,2025-05-10,78.18,RIBEIRÃO PRETO/SP,6930.0,RIBEIRÃO PRETO,SP,10,5,2025,8
MILHO SILO,2025-05-11,77.75,CUIABÁ/MT,3890.0,CUIABÁ,MT,11,5,2025,8
MILHO SILO,2025-05-12,75.71,RIBEIRÃO PRETO/SP,8292.0,RIBEIRÃO PRETO,SP,12,5,2025,8
MILHO SILO,2025-05-13,76.02,CUIABÁ/MT,2761.0,CUIABÁ,MT,13,5,2025,8
MILHO SILO,2025-05-14,74.65,RIBEIRÃO PRETO/SP,8163.0,RIBEIRÃO PRETO,SP,14,5,2025,8
MILHO SILO,2025-05-15,76.48,RIBEIRÃO PRETO/SP,7446.0,RIBEIRÃO PRETO,SP,15,5,2025,8
MILHO SILO,2025-05-16,77.81,CUIABÁ/MT,1599.0,CUIABÁ,MT,16,5,2025,8
MILHO SILO,2025-05-17,78.86,CAMPINAS/SP,2775.0,CAMPINAS,SP,17,5,2025,8
MILHO SILO,2025-05-18,77.0,CAMPINAS/SP,8994.0,CAMPINAS,SP,18,5,2025,8
MILHO SILO,2025-05-19,77.47,CAMPINAS/SP,8845.0,CAMPINAS,SP,19,5,2025,8
MILHO SILO,2025-05-20,76.85,CAMPINAS/SP,3039.0,CAMPINAS,SP,20,5,2025,8
MILHO SILO,2025-05-21,76.92,CUIABÁ/MT,1723.0,CUIABÁ,MT,21,5,2025,8
MILHO SILO,2025-05-22,76.64,CAMPINAS/SP,8736.0,CAMPINAS,SP,22,5,2025,8
MILHO SILO,2025-05-23,76.85,CAMPINAS/SP,4358.0,CAMPINAS,SP,23,5,2025,8
MILHO SILO,2025-05-24,76.86,PARANAGUÁ/PR,4064.0,PARANAGUÁ,PR,24,5,2025,8
MILHO SILO,2025-05-25,77.66,CUIABÁ/MT,7001.0,CUIABÁ,MT,25,5,2025,8
MILHO SILO,2025-05-26,78.14,RIBEIRÃO PRETO/SP,8323.0,RIBEIRÃO PRETO,SP,26,5,2025,8
MILHO SILO,2025-05-27,78.12,RIBEIRÃO PRETO/SP,2049.0,RIBEIRÃO PRETO,SP,27,5,2025,8
MILHO SILO,2025-05-28,77.29,SANTOS/SP,5671.0,SANTOS,SP,28,5,2025,8
MILHO SILO,2025-05-29,77.27,CAMPINAS/SP,8201.0,CAMPINAS,SP,29,5,2025,8
MILHO SILO,2025-05-30,76.44,CUIABÁ/MT,2453.0,CUIABÁ,MT,30,5,2025,8
MILHO SILO,2025-05-31,77.3,CUIABÁ/MT,4577.0,CUIABÁ,MT,31,5,2025,8
MILHO SILO,2025-06-01,76.51,CUIABÁ/MT,4482.0,CUIABÁ,MT,1,6,2025,8
MILHO SILO,2025-06-02,75.5,RIBEIRÃO PRETO/SP,5970.0,RIBEIRÃO PRETO,SP,2,6,2025,8
MILHO SILO,2025-06-03,75.33,CUIABÁ/MT,6402.0,CUIABÁ,MT,3,6,2025,8
MILHO SILO,2025-06-04,76.1,CUIABÁ/MT,8282.0,CUIABÁ,MT,4,6,2025,8
MILHO SILO,2025-06-05,76.07,PARANAGUÁ/PR,4542.0,PARANAGUÁ,PR,5,6,2025,8
MILHO SILO,2025-06-06,75.27,SANTOS/SP,6850.0,SANTOS,SP,6,6,2025,8
MILHO SILO,2025-06-07,75.23,CAMPINAS/SP,2745.0,CAMPINAS,SP,7,6,2025,8
MILHO SILO,2025-06-08,76.16,RIBEIRÃO PRETO/SP,4424.0,RIBEIRÃO PRETO,SP,8,6,2025,8
MILHO SILO,2025-06-09,75.56,CAMPINAS/SP,8554.0,CAMPINAS,SP,9,6,2025,8
MILHO SILO,2025-06-10,75.05,CUIABÁ/MT,6984.0,CUIABÁ,MT,10,6,2025,8
MILHO SILO,2025-06-11,75.53,CUIABÁ/MT,8696.0,CUIABÁ,MT,11,6,2025,8
MILHO SILO,2025-06-12,75.18,SANTOS/SP,7951.0,SANTOS,SP,12,6,2025,8
MILHO SILO,2025-06-13,74.37,CAMPINAS/SP,2818.0,CAMPINAS,SP,13,6,2025,8
MILHO SILO,2025-06-14,74.29,CAMPINAS/SP,7120.0,CAMPINAS,SP,14,6,2025,8
MILHO SILO,2025-06-15,74.93,CUIABÁ/MT,7592.0,CUIABÁ,MT,15,6,2025,8
MILHO SILO,2025-06-16,74.74,CAMPINAS/SP,3792.0,CAMPINAS,SP,16,6,2025,8
MILHO SILO,2025-06-17,74.43,PARANAGUÁ/PR,7255.0,PARANAGUÁ,PR,17,6,2025,8
MILHO SILO,2025-06-18,75.27,RIBEIRÃO PRETO/SP,5918.0,RIBEIRÃO PRETO,SP,18,6,2025,8
MILHO SILO,2025-06-19,75.11,CAMPINAS/SP,3057.0,CAMPINAS,SP,19,6,2025,8
MILHO SILO,2025-06-20,75.33,RIBEIRÃO PRETO/SP,8915.0,RIBEIRÃO PRETO,SP,20,6,2025,8
MILHO SILO,2025-06-21,76.17,PARANAGUÁ/PR,6118.0,PARANAGUÁ,PR,21,6,2025,8
MILHO SILO,2025-06-22,76.02,RIBEIRÃO PRETO/SP,1906.0,RIBEIRÃO PRETO,SP,22,6,2025,8
MILHO SILO,2025-06-23,76.04,CAMPINAS/SP,1694.0,CAMPINAS,SP,23,6,2025,8
MILHO SILO,2025-06-24,76.17,RIBEIRÃO PRETO/SP,3173.0,RIBEIRÃO PRETO,SP,24,6,2025,8
MILHO SILO,2025-06-25,75.67,PARANAGUÁ/PR,3970.0,PARANAGUÁ,PR,25,6,2025,8
MILHO SILO,2025-06-26,75.9,RIBEIRÃO PRETO/SP,1586.0,RIBEIRÃO PRETO,SP,26,6,2025,8
MILHO SILO,2025-06-27,75.99,CUIABÁ/MT,5019.0,CUIABÁ,MT,27,6,2025,8
MILHO SILO,2025-06-28,77.1,RIBEIRÃO PRETO/SP,8407.0,RIBEIRÃO PRETO,SP,28,6,2025,8
MILHO SILO,2025-06-29,75.32,CUIABÁ/MT,8017.0,CUIABÁ,MT,29,6,2025,8
MILHO SILO,2025-06-30,75.35,CAMPINAS/SP,1848.0,CAMPINAS,SP,30,6,2025,8
MILHO SILO,2025-07-01,75.66,PARANAGUÁ/PR,6219.0,PARANAGUÁ,PR,1,7,2025,8
MILHO SILO,2025-07-02,75.72,CAMPINAS/SP,3864.0,CAMPINAS,SP,2,7,2025,8
MILHO SILO,2025-07-03,75.94,RIBEIRÃO PRETO/SP,3820.0,RIBEIRÃO PRETO,SP,3,7,2025,8
MILHO SILO,2025-07-04,75.78,CAMPINAS/SP,6378.0,CAMPINAS,SP,4,7,2025,8
MILHO SILO,2025-07-05,75.92,SANTOS/SP,2120.0,SANTOS,SP,5,7,2025,8
MILHO SILO,2025-07-06,76.59,CAMPINAS/SP,5257.0,CAMPINAS,SP,6,7,2025,8
MILHO SILO,2025-07-07,76.93,CUIABÁ/MT,7066.0,CUIABÁ,MT,7,7,2025,8
MILHO SILO,2025-07-08,76.47,RIBEIRÃO PRETO/SP,6178.0,RIBEIRÃO PRETO,SP,8,7,2025,8
MILHO SILO,2025-07-09,74.68,CUIABÁ/MT,3036.0,CUIABÁ,MT,9,7,2025,8
MILHO SILO,2025-07-10,75.43,CUIABÁ/MT,8238.0,CUIABÁ,MT,10,7,2025,8
MILHO SILO,2025-07-11,75.13,PARANAGUÁ/PR,7733.0,PARANAGUÁ,PR,11,7,2025,8
MILHO SILO,2025-07-12,74.69,CUIABÁ/MT,1678.0,CUIABÁ,MT,12,7,2025,8
MILHO SILO,2025-07-13,75.7,PARANAGUÁ/PR,6340.0,PARANAGUÁ,PR,13,7,2025,8
MILHO SILO,2025-07-14,75.23,CAMPINAS/SP,2161.0,CAMPINAS,SP,14,7,2025,8
MILHO SILO,2025-07-15,75.15,CUIABÁ/MT,1783.0,CUIABÁ,MT,15,7,2025,8
MILHO SILO,2025-07-16,75.26,CAMPINAS/SP,4856.0,CAMPINAS,SP,16,7,2025,8
MILHO SILO,2025-07-17,75.2,CAMPINAS/SP,8366.0,CAMPINAS,SP,17,7,2025,8
MILHO SILO,2025-07-18,74.77,RIBEIRÃO PRETO/SP,4882.0,RIBEIRÃO PRETO,SP,18,7,2025,8
MILHO SILO,2025-07-19,74.09,SANTOS/SP,5122.0,SANTOS,SP,19,7,2025,8
MILHO SILO,2025-07-20,74.63,RIBEIRÃO PRETO/SP,6572.0,RIBEIRÃO PRETO,SP,20,7,2025,8
MILHO SILO,2025-07-21,74.54,RIBEIRÃO PRETO/SP,8701.0,RIBEIRÃO PRETO,SP,21,7,2025,8
MILHO SILO,2025-07-22,75.33,RIBEIRÃO PRETO/SP,7568.0,RIBEIRÃO PRETO,SP,22,7,2025,8
MILHO SILO,2025-07-23,76.56,PARANAGUÁ/PR,2154.0,PARANAGUÁ,PR,23,7,2025,8
MILHO SILO,2025-07-24,76.67,RIBEIRÃO PRETO/SP,5136.0,RIBEIRÃO PRETO,SP,24,7,2025,8
MILHO SILO,2025-07-25,77.12,RIBEIRÃO PRETO/SP,2640.0,RIBEIRÃO PRETO,SP,25,7,2025,8
MILHO SILO,2025-07-26,76.34,CUIABÁ/MT,6049.0,CUIABÁ,MT,26,7,2025,8
MILHO SILO,2025-07-27,77.03,RIBEIRÃO PRETO/SP,4857.0,RIBEIRÃO PRETO,SP,27,7,2025,8
MILHO SILO,2025-07-28,76.58,CUIABÁ/MT,8929.0,CUIABÁ,MT,28,7,2025,8
MILHO SILO,2025-07-29,76.24,PARANAGUÁ/PR,3254.0,PARANAGUÁ,PR,29,7,2025,8
MILHO SILO,2025-07-30,74.51,CAMPINAS/SP,4995.0,CAMPINAS,SP,30,7,2025,8
MILHO SILO,2025-07-31,74.32,CUIABÁ/MT,2025.0,CUIABÁ,MT,31,7,2025,8
MILHO SILO,2025-08-01,73.76,SANTOS/SP,2545.0,SANTOS,SP,1,8,2025,8
MILHO SILO,2025-08-02,74.26,SANTOS/SP,7244.0,SANTOS,SP,2,8,2025,8
MILHO SILO,2025-08-03,74.02,RIBEIRÃO PRETO/SP,2467.0,RIBEIRÃO PRETO,SP,3,8,2025,8
MILHO SILO,2025-08-04,74.13,PARANAGUÁ/PR,2424.0,PARANAGUÁ,PR,4,8,2025,8
MILHO SILO,2025-08-05,73.57,SANTOS/SP,8800.0,SANTOS,SP,5,8,2025,8
MILHO SILO,2025-08-06,74.31,PARANAGUÁ/PR,7323.0,PARANAGUÁ,PR,6,8,2025,8
MILHO SILO,2025-08-07,73.63,SANTOS/SP,3551.0,SANTOS,SP,7,8,2025,8
MILHO SILO,2025-08-08,72.5,PARANAGUÁ/PR,2981.0,PARANAGUÁ,PR,8,8,2025,8
MILHO SILO,2025-08-09,73.02,CUIABÁ/MT,3696.0,CUIABÁ,MT,9,8,2025,8
MILHO SILO,2025-08-10,72.46,CAMPINAS/SP,5903.0,CAMPINAS,SP,10,8,2025,8
MILHO SILO,2025-08-11,72.71,SANTOS/SP,7643.0,SANTOS,SP,11,8,2025,8
MILHO SILO,2025-08-12,73.36,PARANAGUÁ/PR,3770.0,PARANAGUÁ,PR,12,8,2025,8
MILHO SILO,2025-08-13,74.4,RIBEIRÃO PRETO/SP,6239.0,RIBEIRÃO PRETO,SP,13,8,2025,8
MILHO SILO,2025-08-14,72.56,RIBEIRÃO PRETO/SP,7492.0,RIBEIRÃO PRETO,SP,14,8,2025,8
MILHO SILO,2025-08-15,72.08,CAMPINAS/SP,1815.0,CAMPINAS,SP,15,8,2025,8
MILHO SILO,2025-08-16,72.07,RIBEIRÃO PRETO/SP,7997.0,RIBEIRÃO PRETO,SP,16,8,2025,8
MILHO SILO,2025-08-17,71.12,CUIABÁ/MT,8099.0,CUIABÁ,MT,17,8,2025,8
MILHO SILO,2025-08-18,71.04,RIBEIRÃO PRETO/SP,7373.0,RIBEIRÃO PRETO,SP,18,8,2025,8
MILHO SILO,2025-08-19,70.55,SANTOS/SP,4055.0,SANTOS,SP,19,8,2025,8
MILHO SILO,2025-08-20,70.27,RIBEIRÃO PRETO/SP,7283.0,RIBEIRÃO PRETO,SP,20,8,2025,8
MILHO SILO,2025-08-21,71.17,SANTOS/SP,6907.0,SANTOS,SP,21,8,2025,8
MILHO SILO,2025-08-22,70.2,RIBEIRÃO PRETO/SP,5696.0,RIBEIRÃO PRETO,SP,22,8,2025,8
MILHO SILO,2025-08-23,71.3,SANTOS/SP,3348.0,SANTOS,SP,23,8,2025,8
MILHO SILO,2025-08-24,70.92,RIBEIRÃO PRETO/SP,4660.0,RIBEIRÃO PRETO,SP,24,8,2025,8
MILHO SILO,2025-08-25,70.09,SANTOS/SP,6941.0,SANTOS,SP,25,8,2025,8
MILHO SILO,2025-08-26,70.2,RIBEIRÃO PRETO/SP,2681.0,RIBEIRÃO PRETO,SP,26,8,2025,8
MILHO SILO,2025-08-27,70.51,SANTOS/SP,6608.0,SANTOS,SP,27,8,2025,8
MILHO SILO,2025-08-28,70.22,RIBEIRÃO PRETO/SP,4445.0,RIBEIRÃO PRETO,SP,28,8,2025,8
MILHO SILO,2025-08-29,70.68,RIBEIRÃO PRETO/SP,4587.0,RIBEIRÃO PRETO,SP,29,8,2025,8
MILHO SILO,2025-08-30,71.42,RIBEIRÃO PRETO/SP,3663.0,RIBEIRÃO PRETO,SP,30,8,2025,8
MILHO SILO,2025-08-31,72.25,SANTOS/SP,8262.0,SANTOS,SP,31,8,2025,8
MILHO SILO,2025-09-01,72.43,CUIABÁ/MT,2615.0,CUIABÁ,MT,1,9,2025,8
MILHO SILO,2025-09-02,72.21,RIBEIRÃO PRETO/SP,4112.0,RIBEIRÃO PRETO,SP,2,9,2025,8
MILHO SILO,2025-09-03,72.64,CAMPINAS/SP,7040.0,CAMPINAS,SP,3,9,2025,8
MILHO SILO,2025-09-04,71.8,SANTOS/SP,6761.0,SANTOS,SP,4,9,2025,8
MILHO SILO,2025-09-05,72.51,RIBEIRÃO PRETO/SP,7878.0,RIBEIRÃO PRETO,SP,5,9,2025,8
MILHO SILO,2025-09-06,71.62,RIBEIRÃO PRETO/SP,6169.0,RIBEIRÃO PRETO,SP,6,9,2025,8
MILHO SILO,2025-09-07,72.12,SANTOS/SP,4788.0,SANTOS,SP,7,9,2025,8
MILHO SILO,2025-09-08,72.9,SANTOS/SP,5183.0,SANTOS,SP,8,9,2025,8
MILHO SILO,2025-09-09,71.49,PARANAGUÁ/PR,6702.0,PARANAGUÁ,PR,9,9,2025,8
MILHO SILO,2025-09-10,71.1,RIBEIRÃO PRETO/SP,2856.0,RIBEIRÃO PRETO,SP,10,9,2025,8
MILHO SILO,2025-09-11,70.78,PARANAGUÁ/PR,5292.0,PARANAGUÁ,PR,11,9,2025,8
MILHO SILO,2025-09-12,71.52,PARANAGUÁ/PR,7004.0,PARANAGUÁ,PR,12,9,2025,8
MILHO SILO,2025-09-13,70.91,RIBEIRÃO PRETO/SP,1845.0,RIBEIRÃO PRETO,SP,13,9,2025,8
MILHO SILO,2025-09-14,71.93,CUIABÁ/MT,1637.0,CUIABÁ,MT,14,9,2025,8
MILHO SILO,2025-09-15,71.42,RIBEIRÃO PRETO/SP,5268.0,RIBEIRÃO PRETO,SP,15,9,2025,8
MILHO SILO,2025-09-16,71.53,CUIABÁ/MT,4634.0,CUIABÁ,MT,16,9,2025,8
MILHO SILO,2025-09-17,71.64,RIBEIRÃO PRETO/SP,5147.0,RIBEIRÃO PRETO,SP,17,9,2025,8
MILHO SILO,2025-09-18,72.29,RIBEIRÃO PRETO/SP,6110.0,RIBEIRÃO PRETO,SP,18,9,2025,8
MILHO SILO,2025-09-19,72.93,PARANAGUÁ/PR,8506.0,PARANAGUÁ,PR,19,9,2025,8
MILHO SILO,2025-09-20,72.53,CAMPINAS/SP,5457.0,CAMPINAS,SP,20,9,2025,8
MILHO SILO,2025-09-21,72.79,PARANAGUÁ/PR,4390.0,PARANAGUÁ,PR,21,9,2025,8
MILHO SILO,2025-09-22,71.35,CAMPINAS/SP,5132.0,CAMPINAS,SP,22,9,2025,8
MILHO SILO,2025-09-23,72.8,PARANAGUÁ/PR,5097.0,PARANAGUÁ,PR,23,9,2025,8
MILHO SILO,2025-09-24,71.45,CAMPINAS/SP,7999.0,CAMPINAS,SP,24,9,2025,8
MILHO SILO,2025-09-25,72.27,PARANAGUÁ/PR,6622.0,PARANAGUÁ,PR,25,9,2025,8
MILHO SILO,2025-09-26,72.69,CAMPINAS/SP,4221.0,CAMPINAS,SP,26,9,2025,8
MILHO SILO,2025-09-27,72.77,PARANAGUÁ/PR,3328.0,PARANAGUÁ,PR,27,9,2025,8
MILHO SILO,2025-09-28,73.39,CAMPINAS/SP,1684.0,CAMPINAS,SP,28,9,2025,8
MILHO SILO,2025-09-29,75.04,RIBEIRÃO PRETO/SP,3153.0,RIBEIRÃO PRETO,SP,29,9,2025,8
MILHO SILO,2025-09-30,74.43,CUIABÁ/MT,4142.0,CUIABÁ,MT,30,9,2025,8
FEIJÃO,2023-10-01,304.13,CUIABÁ/MT,1150.0,CUIABÁ,MT,1,10,2023,9
FEIJÃO,2023-10-02,306.36,SANTOS/SP,1389.0,SANTOS,SP,2,10,2023,9
FEIJÃO,2023-10-03,303.53,SANTOS/SP,522.0,SANTOS,SP,3,10,2023,9
FEIJÃO,2023-10-04,300.26,CAMPINAS/SP,608.0,CAMPINAS,SP,4,10,2023,9
FEIJÃO,2023-10-05,301.27,SANTOS/SP,401.0,SANTOS,SP,5,10,2023,9
FEIJÃO,2023-10-06,298.65,RIBEIRÃO PRETO/SP,689.0,RIBEIRÃO PRETO,SP,6,10,2023,9
FEIJÃO,2023-10-07,299.42,CAMPINAS/SP,1407.0,CAMPINAS,SP,7,10,2023,9
FEIJÃO,2023-10-08,299.93,SANTOS/SP,1064.0,SANTOS,SP,8,10,2023,9
FEIJÃO,2023-10-09,295.43,RIBEIRÃO PRETO/SP,1096.0,RIBEIRÃO PRETO,SP,9,10,2023,9
FEIJÃO,2023-10-10,291.0,SANTOS/SP,219.0,SANTOS,SP,10,10,2023,9
FEIJÃO,2023-10-11,290.26,CUIABÁ/MT,444.0,CUIABÁ,MT,11,10,2023,9
FEIJÃO,2023-10-12,294.58,RIBEIRÃO PRETO/SP,1358.0,RIBEIRÃO PRETO,SP,12,10,2023,9
FEIJÃO,2023-10-13,295.25,PARANAGUÁ/PR,1234.0,PARANAGUÁ,PR,13,10,2023,9
FEIJÃO,2023-10-14,297.4,PARANAGUÁ/PR,660.0,PARANAGUÁ,PR,14,10,2023,9
FEIJÃO,2023-10-15,299.8,RIBEIRÃO PRETO/SP,595.0,RIBEIRÃO PRETO,SP,15,10,2023,9
FEIJÃO,2023-10-16,303.76,CUIABÁ/MT,1490.0,CUIABÁ,MT,16,10,2023,9
FEIJÃO,2023-10-17,301.49,RIBEIRÃO PRETO/SP,1159.0,RIBEIRÃO PRETO,SP,17,10,2023,9
FEIJÃO,2023-10-18,299.92,RIBEIRÃO PRETO/SP,1410.0,RIBEIRÃO PRETO,SP,18,10,2023,9
FEIJÃO,2023-10-19,303.0,RIBEIRÃO PRETO/SP,487.0,RIBEIRÃO PRETO,SP,19,10,2023,9
FEIJÃO,2023-10-20,308.59,SANTOS/SP,282.0,SANTOS,SP,20,10,2023,9
FEIJÃO,2023-10-21,301.6,RIBEIRÃO PRETO/SP,1343.0,RIBEIRÃO PRETO,SP,21,10,2023,9
FEIJÃO,2023-10-22,302.34,RIBEIRÃO PRETO/SP,1104.0,RIBEIRÃO PRETO,SP,22,10,2023,9
FEIJÃO,2023-10-23,305.59,SANTOS/SP,594.0,SANTOS,SP,23,10,2023,9
FEIJÃO,2023-10-24,309.59,RIBEIRÃO PRETO/SP,1434.0,RIBEIRÃO PRETO,SP,24,10,2023,9
FEIJÃO,2023-10-25,303.29,PARANAGUÁ/PR,1209.0,PARANAGUÁ,PR,25,10,2023,9
FEIJÃO,2023-10-26,304.19,CUIABÁ/MT,384.0,CUIABÁ,MT,26,10,2023,9
FEIJÃO,2023-10-27,305.02,CUIABÁ/MT,584.0,CUIABÁ,MT,27,10,2023,9
FEIJÃO,2023-10-28,301.45,PARANAGUÁ/PR,1366.0,PARANAGUÁ,PR,28,10,2023,9
FEIJÃO,2023-10-29,298.98,CAMPINAS/SP,708.0,CAMPINAS,SP,29,10,2023,9
